no;age;education;married;nodegree;re74;re75;re78;Ins;race;treat;treat_multi
1720;47;17;1;0;36246.436;34016.129;35465.438;0;white;0;3
1721;33;15;1;0;36246.436;34213.065;35465.438;0;white;0;3
1722;32;17;1;0;36640.248;34016.129;57631.336;1;white;0;3
1723;34;14;1;0;36834.216;0;0;1;white;0;3
1724;43;17;1;0;37226.069;16650;30441.167;1;white;0;3
1725;31;14;1;0;37226.069;17903.226;25860.215;1;white;0;3
1726;26;12;1;0;37226.069;25959.677;26599.078;1;white;0;3
1727;29;14;0;0;37226.069;27284.516;36943.164;1;white;0;3
1728;44;17;1;0;37226.069;32075.419;37386.482;1;white;0;3
1729;36;17;1;0;37226.069;33300;39603.072;0;hispanic;0;3
1730;26;17;1;0;37226.069;34016.129;44331.797;1;white;0;3
1731;28;16;1;0;37226.069;34016.129;35465.438;1;white;0;3
1732;35;17;1;0;37226.069;35806.452;39898.618;1;white;0;3
1733;52;12;1;0;37226.069;35831.516;48764.977;1;white;0;3
1734;36;13;0;0;37226.069;36150.194;44308.154;1;white;0;3
1735;28;17;1;0;37226.069;37507.258;38420.891;1;white;0;3
1736;44;17;1;0;37226.069;37596.774;36204.301;1;white;0;3
1737;37;13;1;0;37226.069;37596.774;39529.186;1;white;0;3
1738;51;12;1;0;37226.069;38939.516;35465.438;1;white;0;2
1739;50;12;1;0;37226.069;39029.032;36943.164;0;white;0;3
1740;29;12;1;0;37226.069;39924.194;27918.688;1;white;0;3
1741;32;17;1;0;37226.069;46548.387;25121.352;1;white;0;3
1742;38;14;1;0;37226.069;50129.032;44331.797;1;white;0;3
1743;47;17;1;0;37343.625;28906.548;35732.906;1;white;0;3
1744;47;17;1;0;37343.625;28906.548;35732.906;1;white;0;2
1745;31;17;1;0;38009.776;36705.194;42854.071;1;white;0;3
1746;50;16;1;0;38205.703;34911.29;33987.711;0;white;0;3
1747;39;12;1;0;38205.703;39387.097;43740.707;0;white;0;3
1748;27;13;1;0;38401.629;34016.129;11128.759;1;white;0;3
1749;46;16;1;0;38597.556;37596.774;48764.977;1;white;0;3
1750;46;16;1;0;38597.556;37596.774;48764.977;1;white;0;3
1751;33;16;1;0;38597.556;41177.419;42854.071;1;white;0;3
1752;25;16;0;0;39185.336;0;23389.456;1;white;0;3
1753;36;12;1;0;39185.336;15217.742;16254.992;1;white;0;3
1754;39;12;1;0;39185.336;24169.355;23643.625;1;white;0;3
1755;35;17;1;0;39185.336;30435.484;33426.175;1;white;0;3
1756;35;17;1;0;39185.336;30435.484;33426.175;1;white;0;3
1757;46;17;1;0;39185.336;31330.645;31298.249;1;white;0;3
1758;31;17;1;0;39185.336;33120.968;47287.25;1;white;0;3
1759;52;15;1;0;39185.336;35806.452;38420.891;1;white;0;3
1760;50;16;0;0;39185.336;35806.452;40637.481;0;white;0;3
1761;49;12;1;0;39185.336;35806.452;33987.711;0;white;0;3
1762;53;16;1;0;39185.336;35806.452;51720.43;1;white;0;3
1763;44;14;1;0;39185.336;35806.452;35465.438;1;white;0;3
1764;46;16;1;0;39185.336;35806.452;36943.164;1;white;0;3
1765;42;14;1;0;39185.336;36701.613;39898.618;1;white;0;3
1766;43;12;1;0;39185.336;36701.613;45809.524;1;white;0;3
1767;28;12;1;0;39185.336;36776.806;34726.575;1;black;0;3
1768;54;15;1;0;39185.336;37471.452;39304.571;1;white;0;3
1769;42;16;1;0;39185.336;37596.774;47287.25;1;white;0;3
1770;34;16;1;0;39185.336;37596.774;39898.618;1;white;0;3
1771;29;13;1;0;39185.336;37596.774;38420.891;1;black;0;3
1772;47;16;1;0;39185.336;39387.097;38420.891;1;white;0;3
1773;33;16;1;0;39185.336;39387.097;44331.797;1;white;0;3
1774;40;17;1;0;39185.336;41177.419;33987.711;1;hispanic;0;3
1775;40;17;1;0;39185.336;41177.419;33987.711;0;hispanic;0;3
1776;45;14;1;0;39185.336;42538.065;36943.164;1;white;0;3
1777;31;16;1;0;39185.336;42967.742;76841.782;1;white;0;3
1778;32;12;1;0;39185.336;42967.742;41376.344;1;white;0;3
1779;27;17;1;0;39185.336;44758.065;29554.531;1;white;0;3
1780;44;17;1;0;39185.336;44758.065;51720.43;1;white;0;3
1781;38;17;1;0;39185.336;48338.71;47287.25;1;white;0;3
1782;27;17;0;0;40164.969;41177.419;44331.797;1;white;0;3
1783;38;12;1;0;40570.538;10741.935;27190.169;1;black;0;2
1784;39;17;1;0;40752.749;0;0;1;white;0;3
1785;46;14;1;0;41144.603;30256.452;35465.438;1;white;0;3
1786;25;17;1;0;41144.603;35806.452;38420.891;1;white;0;3
1787;52;12;1;0;41144.603;37596.774;36943.164;0;white;0;3
1788;35;15;1;0;41144.603;39387.097;35465.438;1;white;0;3
1789;53;12;1;0;41144.603;42967.742;39898.618;0;white;0;3
1790;33;16;1;0;41144.603;42967.742;41080.799;0;white;0;3
1791;30;16;1;0;41144.603;42967.742;47287.25;1;white;0;3
1792;51;16;1;0;41144.603;44758.065;48764.977;1;white;0;3
1793;36;12;1;0;41732.383;37596.774;31032.258;1;black;0;3
1794;33;13;1;0;41732.383;47264.516;51073.186;1;white;0;3
1795;50;17;1;0;42124.236;0;70930.876;1;white;0;3
1796;47;16;1;0;42124.236;41177.419;44331.797;1;white;0;3
1797;36;14;1;0;42124.236;42072.581;41376.344;1;white;0;3
1798;48;12;1;0;42124.236;42967.742;36943.164;1;white;0;3
1799;48;12;1;0;42124.236;42967.742;36943.164;1;white;0;3
1800;48;17;1;0;42294.692;41177.419;41376.344;1;white;0;3
1801;37;17;1;0;42712.016;43862.903;31032.258;1;white;0;3
1802;50;17;1;0;42907.943;44758.065;39898.618;1;white;0;3
1803;34;16;1;0;43103.87;21304.839;20688.172;1;white;0;3
1804;30;12;1;0;43103.87;21483.871;26599.078;1;black;0;3
1805;28;16;1;0;43103.87;32225.806;38420.891;1;white;0;3
1806;37;12;0;0;43103.87;32225.806;32509.985;1;white;0;3
1807;46;12;1;0;43103.87;35806.452;31032.258;1;white;0;3
1808;32;12;1;0;43103.87;37596.774;38420.891;0;hispanic;0;3
1809;29;12;0;0;43103.87;37596.774;50242.704;1;white;0;3
1810;40;16;1;0;43103.87;39387.097;45809.524;1;white;0;3
1811;44;15;1;0;43103.87;39387.097;51232.78;1;white;0;3
1812;38;12;1;0;43103.87;41177.419;36943.164;1;white;0;2
1813;51;12;1;0;43103.87;41356.452;7388.6329;1;white;0;3
1814;33;17;1;0;43103.87;43236.29;40415.822;1;white;0;3
1815;31;16;0;0;43103.87;44364.194;54675.883;1;white;0;3
1816;43;17;1;0;43103.87;44758.065;41376.344;1;white;0;3
1817;45;16;1;0;43103.87;48338.71;59109.063;0;white;0;3
1818;33;17;1;0;43566.257;42967.742;40785.253;1;white;0;3
1819;25;12;1;0;43691.65;30435.484;33987.711;1;white;0;3
1820;51;12;1;0;44083.503;41177.419;48764.977;1;white;0;2
1821;41;17;1;0;44083.503;43862.903;66497.696;1;white;0;3
1822;42;12;1;0;44475.356;47232.29;70930.876;1;white;0;3
1823;37;13;1;0;45063.136;35806.452;27337.942;0;white;0;3
1824;29;17;1;0;45063.136;35806.452;0;1;white;0;3
1825;37;15;1;0;45063.136;39387.097;45809.524;0;hispanic;0;3
1826;46;16;1;0;45063.136;46011.29;42854.071;1;white;0;3
1827;40;12;1;0;45063.136;48338.71;44331.797;1;white;0;3
1828;46;17;1;0;45063.136;57290.323;36943.164;1;white;0;3
1829;47;12;1;0;45063.136;62661.29;0;0;white;0;3
1830;34;13;1;0;45846.843;42072.581;41376.344;1;white;0;3
1831;52;17;1;0;46042.77;59080.645;70930.876;0;white;0;3
1832;52;17;1;0;46042.77;59080.645;70930.876;1;white;0;3
1833;50;12;1;0;47022.403;44758.065;8866.3594;1;white;0;3
1834;49;17;1;0;47022.403;46548.387;42854.071;1;white;0;3
1835;49;17;1;0;47022.403;48338.71;44331.797;1;white;0;3
1836;49;17;1;0;47022.403;48338.71;44331.797;1;white;0;3
1837;53;12;1;0;47649.369;47894.71;50242.704;1;white;0;3
1838;33;13;1;0;48981.67;32225.806;0;0;white;0;3
1839;54;15;1;0;48981.67;35806.452;88663.594;1;white;0;2
1840;54;15;1;0;48981.67;35806.452;88663.594;1;white;0;3
1841;44;17;1;0;48981.67;42967.742;39898.618;1;white;0;3
1842;37;17;1;0;48981.67;44758.065;44331.797;1;white;0;3
1843;55;16;1;0;48981.67;46548.387;47878.341;1;white;0;3
1844;55;16;1;0;48981.67;46548.387;47878.341;1;white;0;3
1845;37;17;1;0;48981.67;46548.387;49503.84;1;white;0;3
1846;44;14;1;0;48981.67;48338.71;50242.704;1;white;0;3
1847;41;13;1;0;48981.67;48338.71;38420.891;1;white;0;3
1848;39;17;1;0;48981.67;48338.71;51720.43;1;white;0;3
1849;48;16;1;0;48981.67;50129.032;48764.977;1;white;0;3
1850;39;17;1;0;48981.67;50129.032;44331.797;1;white;0;3
1851;45;12;1;0;48981.67;50487.097;46548.387;1;white;0;3
1852;26;16;1;0;48981.67;53709.677;45809.524;1;white;0;3
1853;34;16;1;0;48981.67;62661.29;54675.883;1;white;0;3
1854;47;16;1;0;48981.67;62741.855;65019.969;1;white;0;3
1855;55;16;1;0;48981.67;71612.903;35110.783;1;white;0;3
1856;37;16;1;0;49961.303;41177.419;39898.618;1;white;0;3
1857;43;17;1;0;49961.303;48338.71;51424.885;1;white;0;3
1858;43;16;1;0;49961.303;50129.032;52969.109;1;white;0;3
1859;33;17;1;0;50940.937;39387.097;46105.069;1;white;0;3
1860;29;17;1;0;50940.937;41177.419;39603.072;1;black;0;3
1861;36;14;1;0;50940.937;42967.742;44331.797;0;white;0;3
1862;37;17;1;0;50940.937;44758.065;50242.704;1;white;0;3
1863;44;12;1;0;50940.937;44758.065;41376.344;1;white;0;3
1864;42;17;0;0;50940.937;50129.032;48764.977;1;white;0;3
1865;47;16;1;0;50940.937;53709.677;54675.883;0;white;0;3
1866;38;13;1;0;50940.937;73403.226;25121.352;1;white;0;3
1867;28;16;1;0;51920.57;48875.806;56153.61;1;white;0;3
1868;44;17;1;0;51920.57;56753.226;53198.157;1;white;0;3
1869;32;16;1;0;52900.204;48338.71;0;1;white;0;3
1870;47;17;1;0;52900.204;49233.871;54675.883;1;white;0;3
1871;28;16;1;0;52900.204;59080.645;36943.164;1;white;0;3
1872;45;15;1;0;53879.837;51919.355;45809.524;1;white;0;2
1873;52;16;1;0;53879.837;53709.677;63837.788;1;white;0;3
1874;32;12;1;0;54859.47;39387.097;40878.35;1;white;0;3
1875;33;17;1;0;54859.47;46548.387;76841.782;1;white;0;3
1876;41;17;1;0;54859.47;52993.548;50242.704;1;white;0;3
1877;42;16;1;0;54859.47;53709.677;53641.475;1;white;0;3
1878;48;16;1;0;54859.47;53709.677;73886.329;1;white;0;3
1879;48;16;1;0;54859.47;53709.677;73886.329;1;white;0;3
1880;46;12;1;0;56818.737;48338.71;73886.329;0;white;0;2
1881;48;14;1;0;56818.737;57290.323;57631.336;1;white;0;3
1882;47;14;1;0;58778.004;26854.839;32509.985;1;white;0;3
1883;36;17;1;0;58778.004;46548.387;56153.61;1;white;0;3
1884;38;16;1;0;58778.004;50129.032;38420.891;1;white;0;3
1885;48;17;1;0;58778.004;51842.371;59109.063;1;black;0;2
1886;44;17;1;0;58778.004;53709.677;53198.157;1;white;0;3
1887;38;16;1;0;58778.004;53709.677;41376.344;1;white;0;3
1888;39;14;1;0;58778.004;57290.323;74625.192;1;white;0;3
1889;41;17;1;0;59385.377;59438.71;82752.688;1;white;0;3
1890;47;16;1;0;60737.271;60870.968;78319.508;0;white;0;3
1891;47;16;1;0;60737.271;60870.968;78319.508;1;white;0;3
1892;46;16;1;0;62696.538;57290.323;63542.243;1;white;0;3
1893;30;13;1;0;62696.538;75193.548;70930.876;1;white;0;3
1894;52;17;1;0;63676.171;60870.968;59109.063;1;white;0;3
1895;40;16;1;0;66615.071;57290.323;66497.696;1;white;0;3
1896;51;12;0;0;67594.705;62661.29;71669.739;1;white;0;3
1897;47;17;1;0;68574.338;38670.968;0;1;white;0;3
1898;53;16;1;0;68574.338;39387.097;67236.559;1;white;0;3
1899;48;16;1;0;68574.338;59080.645;62064.516;1;white;0;3
1900;28;15;1;0;68574.338;62661.29;66497.696;1;white;0;3
1901;42;17;1;0;68574.338;64451.613;62064.516;1;white;0;3
1902;47;16;1;0;68574.338;71612.903;73886.329;1;white;0;3
1903;50;14;1;0;70533.605;29540.323;51720.43;1;white;0;3
1904;49;12;1;0;72492.872;71433.871;0;1;white;0;3
1905;48;15;1;0;73472.505;71612.903;85708.141;1;white;0;3
1906;51;17;1;0;74452.138;0;0;1;white;0;2
1907;32;17;1;0;76411.405;64451.613;99007.68;1;white;0;3
1908;47;16;1;0;78370.672;78774.194;97677.727;1;white;0;3
1909;37;17;1;0;82289.206;85040.323;110829.49;1;white;0;3
1910;55;17;1;0;88167.006;98467.742;88663.594;1;white;0;3
1911;49;16;1;0;94044.807;98467.742;73886.329;1;white;0;3
1912;50;16;1;0;97963.34;34016.129;33987.711;1;white;0;3
1913;28;16;1;0;97963.34;89516.129;70930.876;1;white;0;3
1914;42;16;1;0;103841.14;93096.774;100485.41;1;white;0;3
1915;45;12;1;0;137148.68;156653.23;88663.594;1;white;0;3
1916;54;3;0;1;0;0;221.65899;0;black;0;2
1917;54;3;1;1;0;0;0;0;black;0;2
1918;54;3;1;1;0;0;0;0;black;0;2
1919;54;3;1;1;0;0;0;0;black;0;2
1920;53;4;0;1;0;0;0;0;black;0;2
1921;51;4;1;1;0;0;0;1;black;0;2
1922;51;5;0;1;0;0;0;0;black;0;2
1923;46;6;1;1;0;0;0;0;black;0;2
1924;53;6;1;1;0;0;0;0;white;0;2
1925;41;6;1;1;0;0;0;1;black;0;2
1926;45;7;1;1;0;0;11821.813;0;black;0;2
1927;53;7;0;1;0;0;0;0;hispanic;0;2
1928;47;8;0;1;0;0;0;0;white;0;2
1929;55;8;1;1;0;0;0;0;black;0;2
1930;55;8;1;1;0;0;0;0;white;0;2
1931;53;8;1;1;0;0;0;0;black;0;2
1932;41;8;1;1;0;0;0;1;white;0;2
1933;45;8;1;1;0;0;0;0;white;0;2
1934;45;9;1;1;0;0;0;1;black;0;2
1935;46;9;1;1;0;0;0;0;hispanic;0;2
1936;48;9;1;1;0;0;0;0;white;0;2
1937;46;9;1;1;0;0;0;0;hispanic;0;2
1938;45;9;1;1;0;0;0;1;black;0;2
1939;54;9;1;1;0;0;0;0;white;0;2
1940;23;9;0;1;0;0;218.70353;1;black;0;2
1941;40;10;1;1;0;0;0;0;hispanic;0;2
1942;54;10;1;1;0;0;0;1;black;0;2
1943;54;10;1;1;0;0;0;0;black;0;2
1944;25;11;0;1;0;0;3694.3164;1;black;0;2
1945;41;11;1;1;0;0;14481.72;0;white;0;3
1946;23;11;0;1;0;0;0;1;black;0;2
1947;23;11;0;1;0;0;0;0;black;0;2
1948;52;8;1;1;0;0;0;0;white;0;2
1949;45;9;1;1;0;0;0;1;white;0;2
1950;40;8;1;1;0;0;0;0;white;0;2
1951;37;10;1;1;0;0;0;0;white;0;2
1952;48;11;1;1;0;0;11821.813;0;white;0;2
1953;36;9;1;1;0;0;0;1;white;0;2
1954;40;7;1;1;0;0;8866.3594;0;white;0;2
1955;40;7;1;1;0;0;8866.3594;0;white;0;2
1956;38;11;1;1;0;0;0;0;white;0;2
1957;53;7;1;1;0;0;0;0;white;0;2
1958;52;10;1;1;0;0;0;1;black;0;2
1959;52;7;1;1;0;0;0;0;white;0;2
1960;43;9;1;1;0;0;0;1;black;0;2
1961;54;4;1;1;0;0;0;0;black;0;2
1962;46;6;1;1;0;0;0;0;white;0;2
1963;40;8;1;1;0;0;0;0;white;0;2
1964;53;8;1;1;0;0;0;0;white;0;2
1965;50;11;1;1;0;0;10344.086;0;white;0;2
1966;33;11;1;1;0;0;0;0;white;0;2
1967;33;11;1;1;0;0;0;1;white;0;2
1968;52;8;1;1;0;0;0;0;white;0;2
1969;49;4;1;1;0;0;0;0;black;0;2
1970;50;8;1;1;0;0;0;0;white;0;2
1971;41;8;1;1;0;0;7093.0876;0;white;0;2
1972;53;9;1;1;0;0;0;1;white;0;2
1973;48;11;0;1;0;0;0;0;white;0;2
1974;31;9;1;1;0;0;0;0;white;0;2
1975;42;8;1;1;0;0;0;0;white;0;3
1976;54;10;1;1;0;0;0;0;white;0;2
1977;50;10;1;1;0;0;0;0;white;0;2
1978;48;6;1;1;0;0;0;0;hispanic;0;2
1979;22;9;1;1;0;0;16846.083;1;white;0;2
1980;41;8;1;1;0;0;0;0;white;0;2
1981;41;8;1;1;0;0;0;0;white;0;2
1982;45;9;1;1;0;313.30645;4063.7481;0;white;0;2
1983;21;8;0;1;0;895.16129;2305.2535;1;black;0;2
1984;46;8;1;1;0;8951.6129;0;1;white;0;2
1985;46;8;1;1;0;8951.6129;0;0;white;0;2
1986;21;11;0;1;0;9846.7742;5615.361;1;black;0;2
1987;53;8;1;1;0;14322.581;0;0;white;0;2
1988;53;6;1;1;0;17187.097;45809.524;0;white;0;2
1989;34;11;1;1;0;19693.548;14777.266;0;white;0;3
1990;49;9;1;1;0;21483.871;69453.149;0;white;0;2
1991;28;11;1;1;0;62661.29;118218.13;1;white;0;3
1992;43;3;1;1;17.633401;0;0;0;black;0;2
1993;52;6;1;1;235.11202;1246.0645;1477.7266;0;black;0;2
1994;54;8;1;1;293.89002;537.09677;295.54531;0;white;0;2
1995;52;7;0;1;293.89002;5012.9032;0;0;black;0;2
1996;29;11;1;1;783.70672;0;23643.625;1;black;0;2
1997;37;9;0;1;940.44807;3544.8387;1152.6267;1;white;0;2
1998;38;2;0;1;1077.5967;6266.129;2955.4531;0;white;0;2
1999;20;10;0;1;1381.2831;3523.3548;9309.6774;0;white;0;3
2000;31;6;0;1;1410.6721;555;16059.932;1;black;0;2
2001;23;10;0;1;1469.4501;5370.9677;0;1;black;0;2
2002;19;11;0;1;1567.4134;0;0;1;black;0;3
2003;20;11;1;1;1567.4134;3222.5806;2955.4531;1;white;0;3
2004;35;9;0;1;1567.4134;5370.9677;5910.9063;1;black;0;2
2005;21;10;0;1;1567.4134;8145.9677;8275.2688;1;black;0;2
2006;41;8;1;1;1716.3177;8378.7097;7388.6329;1;black;0;2
2007;41;8;1;1;1716.3177;8378.7097;7388.6329;0;black;0;2
2008;42;8;1;1;1763.3401;0;8866.3594;0;white;0;3
2009;42;8;1;1;1763.3401;0;8866.3594;0;white;0;3
2010;20;8;0;1;1880.8961;3652.2581;1018.1536;1;black;0;2
2011;30;9;0;1;1959.2668;162.91935;16809.14;1;black;0;2
2012;29;10;0;1;2037.6375;2685.4839;0;1;black;0;2
2013;22;11;0;1;2351.1202;0;879.24731;1;black;0;2
2014;25;10;0;1;2838.9776;5370.9677;11437.604;1;black;0;2
2015;20;8;0;1;2938.9002;1838.6613;1226.5131;1;black;0;2
2016;55;7;0;1;2938.9002;8342.9032;0;0;white;0;2
2017;20;10;0;1;2938.9002;8951.6129;10344.086;1;white;0;3
2018;40;4;0;1;2962.4114;1933.5484;1034.4086;0;black;0;2
2019;52;0;1;1;3134.8269;0;295.54531;0;white;0;2
2020;22;9;0;1;3134.8269;4345.1129;13299.539;1;black;0;2
2021;24;10;0;1;3152.4603;3902.9032;7447.7419;1;black;0;2
2022;19;11;0;1;3221.0346;12532.258;14777.266;0;white;0;3
2023;51;7;1;1;3291.5682;8951.6129;0;1;white;0;3
2024;19;6;0;1;3526.6802;0;0;0;black;0;2
2025;50;10;1;1;3526.6802;0;0;1;black;0;2
2026;23;11;0;1;3526.6802;2685.4839;8127.4962;1;hispanic;0;3
2027;38;3;1;1;3722.6069;5729.0323;17732.719;1;black;0;2
2028;38;3;1;1;3722.6069;5729.0323;17732.719;1;black;0;2
2029;20;11;0;1;3844.0815;9846.7742;13299.539;1;white;0;3
2030;43;10;1;1;3918.5336;2148.3871;0;0;black;0;2
2031;30;6;1;1;3918.5336;3401.6129;4433.1797;1;black;0;2
2032;35;10;1;1;3918.5336;3795.4839;7802.3963;1;black;0;2
2033;35;10;1;1;3918.5336;3795.4839;7802.3963;1;black;0;2
2034;35;10;1;1;3918.5336;3795.4839;7802.3963;1;black;0;2
2035;40;10;1;1;3918.5336;4833.871;7248.2488;0;white;0;2
2036;44;11;1;1;3918.5336;5370.9677;2955.4531;1;black;0;2
2037;23;10;0;1;3918.5336;7161.2903;6649.7696;1;black;0;2
2038;41;8;1;1;3918.5336;11171.613;5910.9063;0;black;0;2
2039;39;5;1;1;4051.7637;13427.419;14629.493;0;black;0;2
2040;39;5;1;1;4051.7637;13427.419;14629.493;1;black;0;2
2041;39;5;1;1;4051.7637;13427.419;14629.493;0;black;0;2
2042;25;11;0;1;4055.6823;11637.097;0;1;black;0;2
2043;19;11;0;1;4114.4603;4654.8387;8570.8141;1;white;0;2
2044;23;6;1;1;4114.4603;7161.2903;8127.4962;1;white;0;2
2045;38;9;1;1;4228.0978;7941.871;11245.499;0;black;0;2
2046;50;9;1;1;4333.8982;7469.2258;6383.7788;1;black;0;2
2047;18;11;0;1;4351.5316;32270.565;2364.3625;1;white;0;3
2048;22;11;1;1;4449.4949;6187.3548;14570.384;1;black;0;2
2049;19;10;0;1;4702.2403;3437.4194;2364.3625;1;black;0;2
2050;25;10;1;1;4702.2403;4282.4516;4947.4286;1;black;0;3
2051;47;6;1;1;4702.2403;4296.7742;13481.3;0;black;0;2
2052;47;4;1;1;4702.2403;8593.5484;24641.091;0;white;0;2
2053;51;7;1;1;4702.2403;8951.6129;11082.949;0;white;0;2
2054;19;9;1;1;4858.9817;6087.0968;10639.631;1;white;0;2
2055;24;8;1;1;4898.167;5370.9677;8127.4962;0;black;0;2
2056;19;10;0;1;5094.0937;4296.7742;14777.266;1;white;0;3
2057;44;11;0;1;5172.4644;6266.129;0;1;black;0;2
2058;52;8;1;1;5290.0204;0;6797.5422;0;white;0;2
2059;20;9;1;1;5387.9837;8951.6129;13299.539;1;white;0;3
2060;24;11;1;1;5427.169;0;1329.9539;1;black;0;2
2061;19;11;1;1;5485.947;7590.9677;11348.94;1;black;0;2
2062;22;11;0;1;5485.947;13427.419;8866.3594;1;black;0;3
2063;30;6;1;1;5681.8737;0;0;1;black;0;2
2064;50;10;1;1;5681.8737;0;0;1;black;0;2
2065;20;8;0;1;5681.8737;3584.2258;7240.8602;0;white;0;2
2066;26;8;1;1;5681.8737;4296.7742;7093.0876;1;black;0;2
2067;46;6;0;1;5838.6151;9678.4839;7873.3272;0;black;0;2
2068;38;10;1;1;5877.8004;0;0;1;black;0;2
2069;25;8;1;1;5877.8004;0;8866.3594;0;white;0;3
2070;24;9;0;1;5877.8004;5370.9677;13299.539;1;black;0;2
2071;55;3;1;1;5877.8004;5370.9677;4137.6344;0;black;0;2
2072;40;5;1;1;5877.8004;5370.9677;22165.899;0;black;0;2
2073;25;9;1;1;5877.8004;6266.129;12560.676;1;black;0;2
2074;43;7;1;1;5877.8004;6815.7581;295.54531;0;black;0;2
2075;18;11;0;1;5877.8004;6932.129;9457.4501;0;black;0;3
2076;28;7;1;1;5877.8004;8142.3871;1477.7266;0;black;0;2
2077;52;4;1;1;5877.8004;11637.097;22165.899;1;black;0;2
2078;22;8;1;1;5877.8004;12030.968;857.08141;1;black;0;2
2079;34;7;1;1;5877.8004;12532.258;14777.266;1;black;0;2
2080;25;9;0;1;5877.8004;13427.419;12117.358;1;white;0;3
2081;43;10;1;1;5877.8004;17903.226;20688.172;0;white;0;2
2082;31;9;1;1;6024.7454;5621.6129;10196.313;1;black;0;2
2083;27;8;0;1;6269.6538;6624.1935;7388.6329;1;black;0;2
2084;22;11;1;1;6442.0692;5818.5484;2216.5899;1;white;0;3
2085;32;11;1;1;6524.3585;0;930.96774;1;black;0;2
2086;49;5;0;1;6583.1365;5729.0323;12560.676;0;black;0;2
2087;55;8;1;1;6661.5071;3820.5484;4255.8525;0;white;0;2
2088;20;11;1;1;6661.5071;5370.9677;1182.1813;1;white;0;3
2089;33;8;1;1;6661.5071;8579.2258;9169.2934;0;black;0;2
2090;22;11;1;1;6802.5743;1790.3226;7388.6329;1;white;0;2
2091;26;8;1;1;6857.4338;3580.6452;1994.9309;1;black;0;2
2092;20;10;1;1;6857.4338;6831.871;9457.4501;1;black;0;2
2093;45;2;1;1;6857.4338;7161.2903;4433.1797;0;hispanic;0;2
2094;45;8;1;1;6857.4338;9537.0484;9408.6851;1;black;0;2
2095;33;11;1;1;6857.4338;11637.097;0;0;black;0;2
2096;41;3;1;1;6990.664;3222.5806;9497.3487;0;black;0;2
2097;25;7;1;1;7131.7312;10741.935;8866.3594;1;black;0;2
2098;35;11;1;1;7335.4949;8557.7419;7388.6329;1;black;0;2
2099;35;11;1;1;7335.4949;8557.7419;7388.6329;1;black;0;2
2100;29;10;1;1;7347.2505;0;0;1;white;0;2
2101;41;4;0;1;7494.1955;5370.9677;5910.9063;0;black;0;2
2102;36;6;0;1;7494.1955;7447.7419;4433.1797;1;black;0;2
2103;52;5;1;1;7523.5845;4296.7742;2216.5899;0;black;0;2
2104;52;5;1;1;7523.5845;4296.7742;2216.5899;0;black;0;2
2105;41;10;1;1;7562.7699;9134.2258;11821.813;0;hispanic;0;2
2106;29;10;1;1;7641.1405;8122.6935;5910.9063;1;black;0;2
2107;42;10;0;1;7837.0672;1718.7097;0;1;black;0;2
2108;22;11;1;1;7837.0672;5012.9032;3694.3164;1;black;0;2
2109;27;11;1;1;7837.0672;5370.9677;7388.6329;1;black;0;2
2110;42;5;1;1;7837.0672;7161.2903;14777.266;1;black;0;2
2111;42;5;1;1;7837.0672;7161.2903;14777.266;0;black;0;2
2112;49;5;1;1;7837.0672;8056.4516;11821.813;0;white;0;2
2113;28;9;1;1;7837.0672;8235.4839;8718.5868;1;black;0;2
2114;45;9;1;1;7837.0672;8951.6129;8866.3594;1;black;0;2
2115;45;6;1;1;7837.0672;8951.6129;9605.2227;1;black;0;2
2116;39;8;1;1;7837.0672;9846.7742;0;1;white;0;2
2117;34;9;1;1;7837.0672;11211;12037.561;1;black;0;2
2118;22;11;1;1;7837.0672;13964.516;15072.811;1;white;0;3
2119;32;10;1;1;7837.0672;16112.903;11082.949;1;white;0;2
2120;49;5;1;1;7944.8269;7698.3871;11993.229;0;black;0;2
2121;27;7;1;1;7954.6232;7161.2903;5910.9063;1;black;0;2
2122;21;11;1;1;8032.9939;4848.1935;8570.8141;1;black;0;2
2123;40;11;1;1;8072.1792;0;1477.7266;0;white;0;2
2124;26;8;1;1;8150.5499;7447.7419;9900.768;0;white;0;3
2125;33;10;1;1;8272.0244;2619.2419;0;1;white;0;2
2126;54;6;1;1;8354.3136;0;0;0;black;0;2
2127;40;9;1;1;8424.8473;6572.2742;8866.3594;0;black;0;2
2128;27;8;1;1;8424.8473;7698.3871;15072.811;0;white;0;2
2129;41;5;1;1;8424.8473;10741.935;8689.0323;1;black;0;2
2130;29;10;1;1;8464.0326;8325;23643.625;1;black;0;2
2131;29;10;1;1;8659.9593;10892.323;51.72043;0;black;0;2
2132;26;10;1;1;8816.7006;0;7388.6329;0;black;0;3
2133;25;10;1;1;8816.7006;8056.4516;13299.539;0;hispanic;0;3
2134;40;8;1;1;8816.7006;8056.4516;7184.7066;1;black;0;2
2135;40;7;1;1;8816.7006;8951.6129;11821.813;1;black;0;2
2136;49;7;0;1;8816.7006;11270.081;8969.8003;0;black;0;2
2137;46;9;1;1;8816.7006;14322.581;13299.539;1;white;0;2
2138;50;8;1;1;8985.1976;9846.7742;9102.7957;1;black;0;2
2139;24;8;1;1;9008.7088;13033.548;16254.992;1;black;0;2
2140;23;9;1;1;9012.6273;0;14777.266;1;white;0;2
2141;24;10;1;1;9012.6273;6624.1935;8955.023;1;black;0;2
